Date,Store_ID,Product_ID,Category,Region,Price,Units_Sold,Promotion,Holiday,Temperature,Rainfall,Sales
2025-04-14,S002,P009,Electronics,South,634,44,No,No,29.4,5.2,27896
2025-04-14,S002,P015,Grocery,South,107,59,Yes,No,30.5,1.1,6313
2025-04-14,S002,P004,Home,South,290,96,No,No,27.4,2.4,27840
2025-04-14,S002,P010,Clothing,South,141,38,No,No,29.1,4.5,5358
2025-04-14,S002,P008,Home,South,40,121,Yes,No,27.9,0.3,4840
2025-04-14,S003,P005,Electronics,East,126,72,No,No,18.4,0.0,9072
2025-04-14,S003,P004,Home,East,290,51,No,No,24.2,4.9,14790
2025-04-14,S003,P011,Grocery,East,486,57,No,No,16.4,0.7,27702
2025-04-14,S003,P020,Home,East,150,47,No,No,20.9,2.9,7050
2025-04-14,S003,P015,Grocery,East,107,119,Yes,No,24.8,4.8,12733
2025-04-14,S003,P012,Home,East,234,102,No,No,23.1,3.1,23868
2025-04-14,S003,P007,Grocery,East,720,62,No,No,23.3,3.1,44640
2025-04-14,S004,P014,Clothing,West,478,33,No,No,24.4,1.3,15774
2025-04-14,S004,P005,Electronics,West,126,103,No,No,25.4,2.8,12978
2025-04-14,S004,P011,Grocery,West,486,102,No,No,22.3,3.8,49572
2025-04-14,S004,P006,Clothing,West,91,154,Yes,No,18.3,4.2,14014
2025-04-14,S004,P017,Electronics,West,119,78,No,No,22.3,2.8,9282
2025-04-14,S004,P001,Electronics,West,122,34,No,No,20.4,0.2,4148
2025-04-14,S004,P008,Home,West,40,86,No,No,21.3,5.9,3440
2025-04-14,S005,P010,Clothing,Central,141,20,Yes,No,19.2,3.6,2820
2025-04-14,S005,P011,Grocery,Central,486,36,No,No,19.8,0.1,17496
2025-04-14,S005,P013,Electronics,Central,350,43,No,No,22.8,4.6,15050
2025-04-14,S005,P005,Electronics,Central,126,109,No,No,26.1,4.5,13734
2025-04-14,S005,P018,Clothing,Central,891,72,Yes,No,20.8,2.5,64152
2025-04-14,S005,P015,Grocery,Central,107,107,No,No,19.7,4.5,11449
2025-04-14,S005,P012,Home,Central,234,64,No,No,18.1,5.4,14976
2025-04-15,S001,P001,Electronics,North,122,75,No,No,23.3,2.6,9150
2025-04-15,S001,P002,Clothing,North,455,90,No,No,28.0,3.3,40950
2025-04-15,S001,P009,Electronics,North,634,57,No,No,22.5,1.3,36138
2025-04-15,S001,P003,Grocery,North,880,45,No,No,22.4,0.1,39600
2025-04-15,S001,P016,Home,North,392,118,Yes,No,25.4,5.0,46256
2025-04-15,S001,P004,Home,North,290,17,No,No,23.7,4.3,4930
2025-04-15,S001,P015,Grocery,North,107,77,Yes,No,20.9,2.3,8239
2025-04-15,S002,P003,Grocery,South,880,27,No,No,22.9,5.0,23760
2025-04-15,S002,P013,Electronics,South,350,119,No,No,25.7,6.4,41650
2025-04-15,S002,P007,Grocery,South,720,109,Yes,No,29.5,4.2,78480
2025-04-15,S002,P020,Home,South,150,94,Yes,No,26.6,2.5,14100
2025-04-15,S002,P002,Clothing,South,455,27,No,No,26.2,2.8,12285
2025-04-15,S002,P015,Grocery,South,107,107,No,No,31.5,0.3,11449
2025-04-15,S002,P017,Electronics,South,119,22,No,No,25.2,3.7,2618
2025-04-15,S003,P010,Clothing,East,141,34,No,No,20.9,1.0,4794
2025-04-15,S003,P012,Home,East,234,25,No,No,23.3,3.4,5850
2025-04-15,S003,P016,Home,East,392,121,No,No,14.8,0.9,47432
2025-04-15,S003,P004,Home,East,290,32,No,No,23.0,2.6,9280
2025-04-15,S003,P005,Electronics,East,126,94,No,No,21.5,0.9,11844
2025-04-15,S003,P013,Electronics,East,350,59,No,No,18.7,5.3,20650
2025-04-15,S003,P018,Clothing,East,891,83,No,No,24.6,3.5,73953
2025-04-15,S004,P013,Electronics,West,350,108,No,No,19.2,5.9,37800
2025-04-15,S004,P016,Home,West,392,124,Yes,No,20.7,2.4,48608
2025-04-15,S004,P012,Home,West,234,70,Yes,No,13.6,2.1,16380
2025-04-15,S004,P002,Clothing,West,455,79,No,No,23.6,0.3,35945
2025-04-15,S004,P003,Grocery,West,880,70,No,No,22.5,0.0,61600
2025-04-15,S004,P019,Grocery,West,683,113,No,No,22.4,0.3,77179
2025-04-15,S004,P014,Clothing,West,478,46,No,No,17.2,5.0,21988
2025-04-15,S005,P017,Electronics,Central,119,45,No,No,17.6,4.4,5355
2025-04-15,S005,P013,Electronics,Central,350,64,No,No,22.4,1.1,22400
2025-04-15,S005,P011,Grocery,Central,486,76,Yes,No,24.4,3.7,36936
2025-04-15,S005,P008,Home,Central,40,117,No,No,19.0,0.2,4680
2025-04-15,S005,P002,Clothing,Central,455,133,Yes,No,26.2,2.4,60515
2025-04-15,S005,P019,Grocery,Central,683,33,No,No,21.1,0.0,22539
2025-04-15,S005,P001,Electronics,Central,122,45,No,No,19.7,7.0,5490
2025-04-16,S001,P003,Grocery,North,880,93,Yes,No,24.9,4.3,81840
2025-04-16,S001,P006,Clothing,North,91,70,No,No,23.8,7.9,6370
2025-04-16,S001,P007,Grocery,North,720,159,Yes,No,21.9,7.0,114480
2025-04-16,S001,P017,Electronics,North,119,109,No,No,18.7,4.7,12971
2025-04-16,S001,P019,Grocery,North,683,70,Yes,No,21.2,1.1,47810
2025-04-16,S001,P018,Clothing,North,891,139,Yes,No,19.7,3.4,123849
2025-04-16,S001,P001,Electronics,North,122,119,No,No,23.2,3.4,14518
2025-04-16,S002,P020,Home,South,150,16,No,No,17.0,3.2,2400
2025-04-16,S002,P016,Home,South,392,64,No,No,27.6,6.8,25088
2025-04-16,S002,P015,Grocery,South,107,50,No,No,26.6,6.0,5350
2025-04-16,S002,P010,Clothing,South,141,80,No,No,27.4,1.7,11280
2025-04-16,S002,P011,Grocery,South,486,36,No,No,24.5,6.7,17496
2025-04-16,S002,P002,Clothing,South,455,99,No,No,32.1,6.2,45045
2025-04-16,S002,P009,Electronics,South,634,77,No,No,35.1,3.6,48818
2025-04-16,S003,P012,Home,East,234,11,No,No,21.3,7.4,2574
2025-04-16,S003,P020,Home,East,150,24,No,No,15.8,3.7,3600
2025-04-16,S003,P002,Clothing,East,455,49,No,No,21.7,5.0,22295
2025-04-16,S003,P001,Electronics,East,122,36,No,No,28.3,1.4,4392
2025-04-16,S003,P010,Clothing,East,141,80,No,No,17.1,6.1,11280
2025-04-16,S003,P013,Electronics,East,350,125,Yes,No,18.7,1.9,43750
2025-04-16,S003,P006,Clothing,East,91,112,No,No,22.9,3.3,10192
2025-04-16,S004,P008,Home,West,40,69,No,No,24.2,1.0,2760
2025-04-16,S004,P018,Clothing,West,891,84,No,No,24.4,1.0,74844
2025-04-16,S004,P002,Clothing,West,455,67,No,No,17.2,0.9,30485
2025-04-16,S004,P016,Home,West,392,101,No,No,23.3,1.3,39592
2025-04-16,S004,P019,Grocery,West,683,85,No,No,18.9,0.3,58055
2025-04-16,S004,P005,Electronics,West,126,22,No,No,26.3,4.1,2772
2025-04-16,S004,P003,Grocery,West,880,74,No,No,20.5,5.3,65120
2025-04-16,S005,P011,Grocery,Central,486,29,No,No,20.2,0.2,14094
2025-04-16,S005,P018,Clothing,Central,891,87,No,No,18.6,0.7,77517
2025-04-16,S005,P012,Home,Central,234,16,No,No,23.8,4.2,3744
2025-04-16,S005,P010,Clothing,Central,141,39,No,No,16.9,2.5,5499
2025-04-16,S005,P013,Electronics,Central,350,145,Yes,No,21.1,6.4,50750
2025-04-16,S005,P002,Clothing,Central,455,110,Yes,No,22.7,6.8,50050
2025-04-16,S005,P001,Electronics,Central,122,98,No,No,21.8,6.6,11956
2025-04-17,S001,P005,Electronics,North,126,108,Yes,No,16.0,2.0,13608
2025-04-17,S001,P008,Home,North,40,85,No,No,17.5,1.2,3400
2025-04-17,S001,P014,Clothing,North,478,88,No,No,22.3,1.4,42064
2025-04-17,S001,P003,Grocery,North,880,92,No,No,20.3,6.7,80960
2025-04-17,S001,P019,Grocery,North,683,101,No,No,20.4,2.0,68983
2025-04-17,S001,P011,Grocery,North,486,20,No,No,23.7,6.1,9720
2025-04-17,S001,P001,Electronics,North,122,87,Yes,No,29.0,1.6,10614
2025-04-17,S002,P018,Clothing,South,891,27,No,No,29.6,2.5,24057
2025-04-17,S002,P016,Home,South,392,162,Yes,No,34.3,3.6,63504
2025-04-17,S002,P011,Grocery,South,486,135,Yes,No,28.5,4.5,65610
2025-04-17,S002,P001,Electronics,South,122,12,No,No,29.0,4.9,1464
2025-04-17,S002,P002,Clothing,South,455,38,No,No,24.5,3.1,17290
2025-04-17,S002,P003,Grocery,South,880,98,No,No,29.3,0.0,86240
2025-04-17,S002,P006,Clothing,South,91,21,No,No,29.0,4.3,1911
2025-04-17,S003,P014,Clothing,East,478,94,No,No,22.4,1.2,44932
2025-04-17,S003,P003,Grocery,East,880,28,No,No,19.4,1.4,24640
2025-04-17,S003,P012,Home,East,234,85,No,No,26.3,5.9,19890
2025-04-17,S003,P013,Electronics,East,350,99,No,No,20.8,0.5,34650
2025-04-17,S003,P010,Clothing,East,141,34,No,No,9.0,4.7,4794
2025-04-17,S003,P018,Clothing,East,891,30,No,No,20.2,2.2,26730
2025-04-17,S003,P015,Grocery,East,107,126,Yes,No,14.7,2.2,13482
2025-04-17,S004,P019,Grocery,West,683,63,No,No,19.2,1.6,43029
2025-04-17,S004,P002,Clothing,West,455,88,No,No,19.5,0.3,40040
2025-04-17,S004,P005,Electronics,West,126,13,No,No,23.6,2.7,1638
2025-04-17,S004,P009,Electronics,West,634,83,No,No,18.8,0.0,52622
2025-04-17,S004,P011,Grocery,West,486,127,Yes,No,22.3,0.0,61722
2025-04-17,S004,P006,Clothing,West,91,33,Yes,No,16.2,3.6,3003
2025-04-17,S004,P014,Clothing,West,478,30,No,No,19.2,2.5,14340
2025-04-17,S005,P009,Electronics,Central,634,29,No,No,17.8,0.0,18386
2025-04-17,S005,P012,Home,Central,234,96,No,No,21.4,2.9,22464
2025-04-17,S005,P014,Clothing,Central,478,148,Yes,No,22.0,4.0,70744
2025-04-17,S005,P019,Grocery,Central,683,112,No,No,25.6,8.2,76496
2025-04-17,S005,P013,Electronics,Central,350,36,No,No,18.0,4.0,12600
2025-04-17,S005,P011,Grocery,Central,486,161,Yes,No,21.2,2.7,78246
2025-04-17,S005,P006,Clothing,Central,91,65,Yes,No,22.7,2.4,5915
2025-04-18,S001,P005,Electronics,North,126,70,No,No,19.8,4.4,8820
2025-04-18,S001,P007,Grocery,North,720,74,No,No,27.2,1.0,53280
2025-04-18,S001,P013,Electronics,North,350,72,No,No,18.8,0.0,25200
2025-04-18,S001,P001,Electronics,North,122,99,No,No,21.6,3.1,12078
2025-04-18,S001,P002,Clothing,North,455,49,Yes,No,27.5,4.9,22295
2025-04-18,S001,P017,Electronics,North,119,74,Yes,No,19.2,3.7,8806
2025-04-18,S001,P020,Home,North,150,9,No,No,23.7,2.9,1350
2025-04-18,S002,P008,Home,South,40,70,No,No,31.2,0.9,2800
2025-04-18,S002,P013,Electronics,South,350,85,No,No,30.7,3.1,29750
2025-04-18,S002,P012,Home,South,234,59,No,No,27.4,4.9,13806
2025-04-18,S002,P007,Grocery,South,720,45,No,No,33.3,3.0,32400
2025-04-18,S002,P018,Clothing,South,891,15,No,No,27.1,0.0,13365
2025-04-18,S002,P009,Electronics,South,634,39,No,No,31.3,0.0,24726
2025-04-18,S002,P001,Electronics,South,122,100,No,No,26.3,2.5,12200
2025-04-18,S003,P011,Grocery,East,486,103,No,No,22.5,4.8,50058
2025-04-18,S003,P019,Grocery,East,683,109,No,No,18.9,2.4,74447
2025-04-18,S003,P020,Home,East,150,142,Yes,No,21.5,1.2,21300
2025-04-18,S003,P017,Electronics,East,119,32,Yes,No,29.0,0.0,3808
2025-04-18,S003,P002,Clothing,East,455,99,No,No,24.1,3.4,45045
2025-04-18,S003,P003,Grocery,East,880,37,No,No,30.0,3.9,32560
2025-04-18,S003,P009,Electronics,East,634,110,No,No,21.4,4.6,69740
2025-04-18,S004,P011,Grocery,West,486,92,No,No,14.7,4.1,44712
2025-04-18,S004,P003,Grocery,West,880,38,No,No,23.6,2.8,33440
2025-04-18,S004,P012,Home,West,234,81,No,No,19.3,1.7,18954
2025-04-18,S004,P015,Grocery,West,107,109,No,No,24.3,3.7,11663
2025-04-18,S004,P018,Clothing,West,891,40,No,No,17.0,4.4,35640
2025-04-18,S004,P016,Home,West,392,134,Yes,No,24.1,5.6,52528
2025-04-18,S004,P002,Clothing,West,455,59,No,No,28.6,2.1,26845
2025-04-18,S005,P009,Electronics,Central,634,120,Yes,No,18.6,0.0,76080
2025-04-18,S005,P004,Home,Central,290,84,No,No,27.6,4.5,24360
2025-04-18,S005,P017,Electronics,Central,119,99,No,No,21.5,3.5,11781
2025-04-18,S005,P005,Electronics,Central,126,29,No,No,23.4,3.6,3654
2025-04-18,S005,P011,Grocery,Central,486,104,No,No,21.8,3.5,50544
2025-04-18,S005,P014,Clothing,Central,478,85,No,No,31.5,3.5,40630
2025-04-18,S005,P015,Grocery,Central,107,41,No,No,22.9,0.0,4387
2025-04-19,S001,P018,Clothing,North,891,87,No,No,12.7,3.4,77517
2025-04-19,S001,P020,Home,North,150,138,No,No,25.6,5.1,20700
2025-04-19,S001,P011,Grocery,North,486,83,No,No,30.6,7.2,40338
2025-04-19,S001,P017,Electronics,North,119,57,No,No,21.7,4.1,6783
2025-04-19,S001,P008,Home,North,40,135,No,No,32.1,1.5,5400
2025-04-19,S001,P009,Electronics,North,634,96,No,No,15.7,2.6,60864
2025-04-19,S001,P015,Grocery,North,107,111,Yes,No,21.9,7.3,11877
2025-04-19,S002,P001,Electronics,South,122,71,No,No,28.5,3.3,8662
2025-04-19,S002,P015,Grocery,South,107,28,No,No,26.4,4.3,2996
2025-04-19,S002,P016,Home,South,392,63,Yes,No,29.7,2.7,24696
2025-04-19,S002,P014,Clothing,South,478,64,No,No,32.9,7.4,30592
2025-04-19,S002,P018,Clothing,South,891,142,No,No,29.0,2.0,126522
2025-04-19,S002,P003,Grocery,South,880,28,Yes,No,29.7,4.7,24640
2025-04-19,S002,P007,Grocery,South,720,114,No,No,27.6,1.4,82080
2025-04-19,S003,P009,Electronics,East,634,65,No,No,18.5,1.0,41210
2025-04-19,S003,P015,Grocery,East,107,110,No,No,26.2,1.2,11770
2025-04-19,S003,P017,Electronics,East,119,82,Yes,No,24.4,4.5,9758
2025-04-19,S003,P007,Grocery,East,720,73,No,No,23.2,6.8,52560
2025-04-19,S003,P001,Electronics,East,122,76,No,No,29.0,1.2,9272
2025-04-19,S003,P004,Home,East,290,59,Yes,No,23.3,6.6,17110
2025-04-19,S003,P016,Home,East,392,78,Yes,No,17.7,7.8,30576
2025-04-19,S004,P013,Electronics,West,350,169,Yes,No,18.1,5.5,59150
2025-04-19,S004,P018,Clothing,West,891,44,No,No,24.9,3.7,39204
2025-04-19,S004,P005,Electronics,West,126,57,No,No,23.1,3.8,7182
2025-04-19,S004,P016,Home,West,392,70,No,No,21.4,5.3,27440
2025-04-19,S004,P014,Clothing,West,478,112,No,No,22.2,7.5,53536
2025-04-19,S004,P010,Clothing,West,141,60,No,No,23.8,1.1,8460
2025-04-19,S004,P015,Grocery,West,107,26,No,No,22.4,5.0,2782
2025-04-19,S005,P004,Home,Central,290,94,No,No,26.0,6.0,27260
2025-04-19,S005,P016,Home,Central,392,117,No,No,21.3,1.3,45864
2025-04-19,S005,P020,Home,Central,150,96,No,No,17.8,0.0,14400
2025-04-19,S005,P011,Grocery,Central,486,36,No,No,16.1,5.0,17496
2025-04-19,S005,P014,Clothing,Central,478,145,Yes,No,29.2,1.3,69310
2025-04-19,S005,P018,Clothing,Central,891,152,Yes,No,21.1,3.7,135432
2025-04-19,S005,P008,Home,Central,40,113,Yes,No,23.4,4.2,4520
2025-04-20,S001,P014,Clothing,North,478,51,No,No,17.6,2.9,24378
2025-04-20,S001,P015,Grocery,North,107,58,No,No,25.3,3.4,6206
2025-04-20,S001,P019,Grocery,North,683,181,Yes,No,24.1,3.7,123623
2025-04-20,S001,P020,Home,North,150,27,No,No,17.5,1.8,4050
2025-04-20,S001,P018,Clothing,North,891,88,No,No,22.4,0.3,78408
2025-04-20,S001,P005,Electronics,North,126,69,No,No,24.5,3.2,8694
2025-04-20,S001,P016,Home,North,392,181,Yes,No,23.9,4.0,70952
2025-04-20,S002,P010,Clothing,South,141,114,Yes,No,32.8,5.7,16074
2025-04-20,S002,P008,Home,South,40,108,No,No,22.2,1.4,4320
2025-04-20,S002,P006,Clothing,South,91,37,No,No,30.5,0.8,3367
2025-04-20,S002,P018,Clothing,South,891,63,No,No,27.9,0.0,56133
2025-04-20,S002,P012,Home,South,234,118,No,No,26.6,2.8,27612
2025-04-20,S002,P004,Home,South,290,78,Yes,No,35.9,1.8,22620
2025-04-20,S002,P020,Home,South,150,80,No,No,24.2,1.8,12000
2025-04-20,S003,P011,Grocery,East,486,98,No,No,22.6,2.8,47628
2025-04-20,S003,P006,Clothing,East,91,164,Yes,No,16.7,4.0,14924
2025-04-20,S003,P004,Home,East,290,122,Yes,No,22.5,1.5,35380
2025-04-20,S003,P018,Clothing,East,891,116,Yes,No,24.6,3.4,103356
2025-04-20,S003,P010,Clothing,East,141,84,No,No,13.2,1.5,11844
2025-04-20,S003,P002,Clothing,East,455,42,No,No,17.8,0.3,19110
2025-04-20,S003,P007,Grocery,East,720,51,Yes,No,21.9,4.1,36720
2025-04-20,S004,P013,Electronics,West,350,168,Yes,No,21.5,3.5,58800
2025-04-20,S004,P005,Electronics,West,126,31,No,No,17.6,6.1,3906
2025-04-20,S004,P014,Clothing,West,478,104,No,No,16.3,2.2,49712
2025-04-20,S004,P017,Electronics,West,119,90,Yes,No,15.2,2.7,10710
2025-04-20,S004,P012,Home,West,234,87,Yes,No,16.5,2.7,20358
2025-04-20,S004,P010,Clothing,West,141,113,No,No,27.7,5.6,15933
2025-04-20,S004,P007,Grocery,West,720,93,No,No,18.6,4.1,66960
2025-04-20,S005,P019,Grocery,Central,683,63,No,No,20.6,2.1,43029
2025-04-20,S005,P016,Home,Central,392,121,Yes,No,17.3,3.7,47432
2025-04-20,S005,P001,Electronics,Central,122,35,No,No,21.2,2.8,4270
2025-04-20,S005,P011,Grocery,Central,486,66,No,No,23.1,1.4,32076
2025-04-20,S005,P003,Grocery,Central,880,36,Yes,No,20.7,6.0,31680
2025-04-20,S005,P008,Home,Central,40,117,No,No,20.5,0.0,4680
2025-04-20,S005,P018,Clothing,Central,891,125,No,No,19.9,4.1,111375
2025-04-21,S001,P011,Grocery,North,486,121,No,No,27.8,2.8,58806
2025-04-21,S001,P008,Home,North,40,71,Yes,No,16.6,3.5,2840
2025-04-21,S001,P013,Electronics,North,350,64,Yes,No,18.8,1.8,22400
2025-04-21,S001,P018,Clothing,North,891,92,No,No,22.1,6.9,81972
2025-04-21,S001,P004,Home,North,290,45,No,No,25.0,5.6,13050
2025-04-21,S001,P014,Clothing,North,478,48,No,No,24.6,2.2,22944
2025-04-21,S001,P015,Grocery,North,107,135,Yes,No,18.1,2.1,14445
2025-04-21,S002,P013,Electronics,South,350,82,Yes,No,29.9,3.1,28700
2025-04-21,S002,P005,Electronics,South,126,81,No,No,22.2,1.6,10206
2025-04-21,S002,P008,Home,South,40,49,No,No,31.0,2.5,1960
2025-04-21,S002,P020,Home,South,150,88,No,No,22.5,5.7,13200
2025-04-21,S002,P004,Home,South,290,65,No,No,26.6,0.6,18850
2025-04-21,S002,P009,Electronics,South,634,84,No,No,27.2,0.0,53256
2025-04-21,S002,P002,Clothing,South,455,29,No,No,25.3,4.0,13195
2025-04-21,S003,P012,Home,East,234,79,Yes,No,28.8,2.6,18486
2025-04-21,S003,P006,Clothing,East,91,110,No,No,26.4,0.1,10010
2025-04-21,S003,P015,Grocery,East,107,119,No,No,17.7,5.6,12733
2025-04-21,S003,P009,Electronics,East,634,131,No,No,27.7,2.0,83054
2025-04-21,S003,P019,Grocery,East,683,80,No,No,30.3,2.8,54640
2025-04-21,S003,P018,Clothing,East,891,116,Yes,No,25.3,0.0,103356
2025-04-21,S003,P011,Grocery,East,486,117,No,No,14.6,3.5,56862
2025-04-21,S004,P002,Clothing,West,455,103,No,No,28.3,1.3,46865
2025-04-21,S004,P015,Grocery,West,107,120,No,No,19.2,3.1,12840
2025-04-21,S004,P008,Home,West,40,51,Yes,No,21.8,2.7,2040
2025-04-21,S004,P011,Grocery,West,486,34,Yes,No,14.6,1.9,16524
2025-04-21,S004,P016,Home,West,392,85,No,No,18.8,3.4,33320
2025-04-21,S004,P010,Clothing,West,141,45,No,No,25.9,3.1,6345
2025-04-21,S004,P001,Electronics,West,122,21,No,No,18.9,6.0,2562
2025-04-21,S005,P008,Home,Central,40,60,No,No,30.3,5.6,2400
2025-04-21,S005,P004,Home,Central,290,123,Yes,No,31.2,2.3,35670
2025-04-21,S005,P020,Home,Central,150,108,No,No,17.6,1.9,16200
2025-04-21,S005,P012,Home,Central,234,83,No,No,21.4,1.2,19422
2025-04-21,S005,P011,Grocery,Central,486,99,No,No,23.6,5.6,48114
2025-04-21,S005,P016,Home,Central,392,139,Yes,No,22.5,1.6,54488
2025-04-21,S005,P014,Clothing,Central,478,68,No,No,18.1,1.6,32504
2025-04-22,S001,P011,Grocery,North,486,56,Yes,No,16.1,2.8,27216
2025-04-22,S001,P015,Grocery,North,107,79,No,No,20.9,1.7,8453
2025-04-22,S001,P020,Home,North,150,42,No,No,16.2,2.6,6300
2025-04-22,S001,P004,Home,North,290,66,No,No,23.9,1.3,19140
2025-04-22,S001,P007,Grocery,North,720,102,No,No,18.4,4.0,73440
2025-04-22,S001,P013,Electronics,North,350,109,Yes,No,26.9,2.0,38150
2025-04-22,S001,P012,Home,North,234,38,No,No,28.9,2.0,8892
2025-04-22,S002,P013,Electronics,South,350,50,No,No,29.3,2.5,17500
2025-04-22,S002,P018,Clothing,South,891,85,No,No,27.7,3.7,75735
2025-04-22,S002,P014,Clothing,South,478,97,No,No,30.0,2.9,46366
2025-04-22,S002,P004,Home,South,290,34,Yes,No,23.2,2.8,9860
2025-04-22,S002,P007,Grocery,South,720,107,No,No,19.5,3.6,77040
2025-04-22,S002,P002,Clothing,South,455,73,No,No,30.3,2.4,33215
2025-04-22,S002,P009,Electronics,South,634,23,No,No,26.8,0.5,14582
2025-04-22,S003,P009,Electronics,East,634,124,No,No,23.2,4.7,78616
2025-04-22,S003,P002,Clothing,East,455,113,No,No,25.2,2.7,51415
2025-04-22,S003,P008,Home,East,40,105,No,No,19.3,4.5,4200
2025-04-22,S003,P011,Grocery,East,486,68,No,No,29.6,0.0,33048
2025-04-22,S003,P015,Grocery,East,107,56,No,No,12.5,0.5,5992
2025-04-22,S003,P012,Home,East,234,23,No,No,25.5,2.4,5382
2025-04-22,S003,P001,Electronics,East,122,48,No,No,22.1,2.9,5856
2025-04-22,S004,P011,Grocery,West,486,38,No,No,21.8,5.1,18468
2025-04-22,S004,P006,Clothing,West,91,142,Yes,No,17.5,3.6,12922
2025-04-22,S004,P017,Electronics,West,119,76,No,No,14.6,4.3,9044
2025-04-22,S004,P019,Grocery,West,683,44,Yes,No,25.2,3.8,30052
2025-04-22,S004,P018,Clothing,West,891,87,No,No,22.6,0.0,77517
2025-04-22,S004,P002,Clothing,West,455,62,No,No,16.0,4.5,28210
2025-04-22,S004,P005,Electronics,West,126,27,No,No,18.4,6.4,3402
2025-04-22,S005,P009,Electronics,Central,634,98,No,No,16.3,5.2,62132
2025-04-22,S005,P010,Clothing,Central,141,23,No,No,18.8,4.9,3243
2025-04-22,S005,P011,Grocery,Central,486,76,No,No,24.4,2.6,36936
2025-04-22,S005,P018,Clothing,Central,891,110,No,No,18.1,3.7,98010
2025-04-22,S005,P012,Home,Central,234,54,No,No,18.8,0.4,12636
2025-04-22,S005,P014,Clothing,Central,478,50,No,No,25.7,2.8,23900
2025-04-22,S005,P007,Grocery,Central,720,68,No,No,21.8,2.6,48960
2025-04-23,S001,P006,Clothing,North,91,31,No,No,17.6,4.3,2821
2025-04-23,S001,P010,Clothing,North,141,106,No,No,19.1,4.4,14946
2025-04-23,S001,P004,Home,North,290,58,No,No,23.7,0.0,16820
2025-04-23,S001,P019,Grocery,North,683,113,No,No,29.3,2.6,77179
2025-04-23,S001,P016,Home,North,392,94,No,No,28.4,1.5,36848
2025-04-23,S001,P015,Grocery,North,107,57,Yes,No,26.1,8.4,6099
2025-04-23,S001,P011,Grocery,North,486,144,Yes,No,20.3,0.4,69984
2025-04-23,S002,P012,Home,South,234,83,No,No,29.6,1.3,19422
2025-04-23,S002,P015,Grocery,South,107,21,No,No,23.5,3.0,2247
2025-04-23,S002,P019,Grocery,South,683,19,No,No,27.8,3.8,12977
2025-04-23,S002,P003,Grocery,South,880,91,No,No,21.5,0.1,80080
2025-04-23,S002,P011,Grocery,South,486,57,No,No,25.6,1.8,27702
2025-04-23,S002,P001,Electronics,South,122,92,No,No,27.3,6.4,11224
2025-04-23,S002,P010,Clothing,South,141,116,Yes,No,28.7,3.0,16356
2025-04-23,S003,P003,Grocery,East,880,37,No,No,24.3,0.2,32560
2025-04-23,S003,P002,Clothing,East,455,111,No,No,19.1,4.2,50505
2025-04-23,S003,P012,Home,East,234,64,No,No,21.8,1.1,14976
2025-04-23,S003,P018,Clothing,East,891,132,Yes,No,27.9,2.2,117612
2025-04-23,S003,P019,Grocery,East,683,43,No,No,19.1,1.9,29369
2025-04-23,S003,P017,Electronics,East,119,124,No,No,17.2,2.8,14756
2025-04-23,S003,P020,Home,East,150,84,Yes,No,26.1,3.0,12600
2025-04-23,S004,P001,Electronics,West,122,56,No,No,24.3,2.4,6832
2025-04-23,S004,P012,Home,West,234,31,No,No,23.9,2.3,7254
2025-04-23,S004,P015,Grocery,West,107,117,No,No,19.6,5.5,12519
2025-04-23,S004,P003,Grocery,West,880,73,No,No,26.7,3.3,64240
2025-04-23,S004,P010,Clothing,West,141,43,Yes,No,19.9,1.2,6063
2025-04-23,S004,P020,Home,West,150,30,No,No,18.7,3.0,4500
2025-04-23,S004,P005,Electronics,West,126,70,No,No,23.8,0.3,8820
2025-04-23,S005,P007,Grocery,Central,720,45,No,No,17.1,5.8,32400
2025-04-23,S005,P015,Grocery,Central,107,63,No,No,16.3,3.8,6741
2025-04-23,S005,P016,Home,Central,392,49,No,No,21.3,3.7,19208
2025-04-23,S005,P008,Home,Central,40,48,No,No,26.2,5.0,1920
2025-04-23,S005,P017,Electronics,Central,119,113,No,No,22.7,3.6,13447
2025-04-23,S005,P012,Home,Central,234,78,No,No,25.5,4.7,18252
2025-04-23,S005,P019,Grocery,Central,683,111,No,No,19.5,1.1,75813
2025-04-24,S001,P017,Electronics,North,119,93,Yes,No,14.7,0.9,11067
2025-04-24,S001,P020,Home,North,150,63,No,No,19.3,6.4,9450
2025-04-24,S001,P018,Clothing,North,891,114,No,No,21.9,3.9,101574
2025-04-24,S001,P006,Clothing,North,91,35,No,No,12.5,5.9,3185
2025-04-24,S001,P019,Grocery,North,683,68,Yes,No,22.3,2.9,46444
2025-04-24,S001,P001,Electronics,North,122,73,No,No,26.8,2.7,8906
2025-04-24,S001,P009,Electronics,North,634,105,No,No,17.0,0.8,66570
2025-04-24,S002,P010,Clothing,South,141,82,No,No,25.1,3.5,11562
2025-04-24,S002,P017,Electronics,South,119,31,No,No,24.2,0.2,3689
2025-04-24,S002,P003,Grocery,South,880,40,Yes,No,24.3,0.0,35200
